OpenTime,LTC-USD_Open,LTC-USD_High,LTC-USD_Low,LTC-USD_Close,LTC-USD_Volume,CloseTime,LTC-QuoteAssetVolume,LTC-NumberOfTrades,LTC-TBBAV,LTC-TBQAV,LTC-ignore,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_Volume,ETH-QuoteAssetVolume,ETH-NumberOfTrades,ETH-TBBAV,ETH-TBQAV,ETH-ignore,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAV,BTC-TBQAV,BTC-ignore
2021-05-19 22:00:00,200.8,208.23,197.81,204.96,136223.49892,2021-05-19 22:59:59.999,27852477.5926835,36854.0,69020.92748,14109375.9480815,0.0,2586.3,2714.28,2550.0,2657.0,101536.88121,269341321.3591353,157960.0,51548.68397,136748607.1296526,0.0,38777.05,39800.0,38014.01,39090.15,7374.808601,288299570.2143398,143479.0,3614.15387,141380246.8502938,0.0
2021-05-19 23:00:00,204.93,206.4,185.9,185.93,182923.54993,2021-05-19 23:59:59.999,35981135.0951214,45604.0,85531.78328,16829271.0324376,0.0,2658.08,2674.57,2429.0,2438.92,123756.03619,316923115.087278,168049.0,60996.3355,156197519.2126769,0.0,39070.57,39264.46,36600.01,36690.09,10416.878191,393986224.95082253,202204.0,5308.62872,200983863.02591833,0.0
2021-05-20 00:00:00,186.31,196.0,166.45,173.96,437504.72352,2021-05-20 00:59:59.999,78604318.2997437,83909.0,210694.56364,37884531.1871073,0.0,2438.92,2546.03,2155.0,2230.9,286507.83591,672533121.953448,300768.0,119378.97228,281216061.3012102,0.0,36671.23,38180.0,34850.0,35817.31,18051.56914,656901733.234655,320662.0,8627.467326,314129403.32764375,0.0
2021-05-20 01:00:00,173.99,184.52,172.48,179.91,438592.67427,2021-05-20 01:59:59.999,78594906.369454,80635.0,215534.20381,38624587.9041429,0.0,2231.96,2388.0,2172.77,2338.47,249701.00788,572772265.3142598,287809.0,123736.13615,284086525.4500916,0.0,35825.8,37500.0,35519.99,36973.51,14885.312304,545771871.6062162,257881.0,7158.269443,262403444.47897947,0.0
2021-05-20 02:00:00,179.96,193.0,179.1,189.59,350186.49559,2021-05-20 02:59:59.999,65316012.2663978,68433.0,168414.7718,31425368.1772144,0.0,2338.51,2483.4,2318.58,2465.76,167039.73575,403012545.9924829,205851.0,87561.935,211212393.2043483,0.0,36971.95,38300.0,36834.83,38051.34,8464.281508,320029893.7288315,167335.0,4329.331099,163738444.35530323,0.0
2021-05-20 03:00:00,189.71,194.41,187.22,194.09,203237.78506,2021-05-20 03:59:59.999,38719610.8720955,43125.0,102092.50406,19455366.4754375,0.0,2465.83,2500.0,2389.9,2472.46,118458.24304,290860932.5835298,153300.0,60190.19306,147847118.9177219,0.0,38051.35,38599.0,37838.2,38341.04,7146.536065,272713561.5914262,160660.0,3627.995349,138445915.18010333,0.0
2021-05-20 04:00:00,194.08,204.07,192.18,198.72,182944.07068,2021-05-20 04:59:59.999,36411935.8047713,48188.0,96308.60501,19182534.5409556,0.0,2472.46,2592.46,2454.82,2564.07,138257.60833,352174308.3200208,192553.0,70308.9999,179070680.8148455,0.0,38340.01,39780.0,38202.11,39425.54,8595.241684,338106769.7656115,180647.0,4556.247336,179198580.14076525,0.0
2021-05-20 05:00:00,198.65,204.65,194.97,204.52,110909.04677,2021-05-20 05:59:59.999,22243603.3246581,29723.0,55224.1836,11086997.4300804,0.0,2563.8,2695.0,2559.71,2655.47,138161.48289,361986025.4736838,194667.0,76660.52768,200841249.4860763,0.0,39425.53,39970.0,39130.0,39938.91,7152.524405,283535563.36691564,143776.0,3708.897013,147042418.41979986,0.0
2021-05-20 06:00:00,204.52,210.0,199.07,206.49,108463.65743,2021-05-20 06:59:59.999,22170518.0820389,30801.0,54756.67329,11197351.3610578,0.0,2655.43,2690.29,2576.76,2645.25,107529.5537,283434618.9671351,155452.0,53942.58769,142173267.0198751,0.0,39936.75,40202.12,39199.99,39684.4,7701.167306,305992926.9906649,181420.0,3956.87986,157285912.41025767,0.0
2021-05-20 07:00:00,206.49,217.07,206.28,210.07,190117.60501,2021-05-20 07:59:59.999,40317750.4194025,49555.0,95425.10092,20232675.6290069,0.0,2645.75,2779.0,2645.25,2712.69,133161.50338,362094720.346973,186682.0,68216.84298,185401888.8832848,0.0,39681.67,40780.87,39650.0,39959.68,8751.094389,352447232.4089082,193346.0,4363.162418,175747657.4239823,0.0
2021-05-20 08:00:00,210.05,212.36,205.01,209.94,155930.36599,2021-05-20 08:59:59.999,32519891.3506246,40974.0,65050.75306,13566602.3254159,0.0,2712.68,2747.36,2655.98,2694.55,95685.43143,258001942.1714812,132490.0,47408.95047,127834953.1841585,0.0,39959.67,40250.01,39326.01,39826.97,5930.813428,235517316.98598418,151409.0,2884.146038,114518387.40125501,0.0
2021-05-20 09:00:00,209.83,211.48,201.32,208.44,155016.88664,2021-05-20 09:59:59.999,32031699.0755721,41852.0,73675.34764,15224253.9815691,0.0,2694.54,2700.24,2567.06,2672.55,115316.81944,304614189.7800666,164378.0,56497.566,149219713.7481286,0.0,39826.97,40200.0,38700.0,39931.2,7643.569146,301816562.1396741,134456.0,3804.532245,150299358.26695725,0.0
2021-05-20 10:00:00,208.43,212.32,205.24,212.01,110510.35587,2021-05-20 10:59:59.999,23066651.9985846,34942.0,55642.26773,11620563.4881323,0.0,2672.56,2720.0,2643.92,2710.05,92083.16266,246714154.3378623,142091.0,46452.89417,124481389.1473462,0.0,39932.06,40479.79,39493.2,40399.99,8945.290938,357527359.48423207,157890.0,4359.964097,174285135.45728782,0.0
2021-05-20 11:00:00,212.01,212.25,206.4,212.16,137748.06838,2021-05-20 11:59:59.999,28867686.4576061,36476.0,68629.32444,14389300.9289323,0.0,2711.09,2758.99,2670.32,2754.41,88222.66384,239220003.7112861,138494.0,44814.16357,121541884.6630368,0.0,40399.99,40690.56,39701.0,40475.17,7448.043731,299574376.4895945,142039.0,3412.302873,137288077.65485528,0.0
2021-05-20 12:00:00,212.15,222.45,208.23,219.27,248369.42383,2021-05-20 12:59:59.999,54053891.2278181,62539.0,116959.66987,25425482.6186881,0.0,2754.4,2902.5,2708.01,2874.84,146622.56315,414717030.1191038,226864.0,76938.83125,217712367.9933207,0.0,40476.68,41975.0,40086.09,41699.99,12123.205654,501811327.11575174,234860.0,6208.958529,256964949.76578644,0.0
2021-05-20 13:00:00,219.28,225.0,214.54,220.3,202898.89815,2021-05-20 13:59:59.999,44740710.3419012,57904.0,101541.53585,22391104.9455809,0.0,2874.84,2990.05,2842.0,2904.15,151321.30179,443017301.1892784,244609.0,78745.00559,230672991.9722951,0.0,41699.99,42451.67,41351.13,41713.33,10904.793573,457114594.25198954,237078.0,5602.333015,234886350.93325382,0.0
2021-05-20 14:00:00,220.25,223.84,216.5,219.0,110021.03733,2021-05-20 14:59:59.999,24266069.5353369,34159.0,55895.60421,12328521.5238162,0.0,2904.89,2967.0,2863.25,2894.28,104999.1987,306166856.9968983,164320.0,53527.28956,156107001.3759051,0.0,41721.02,42200.0,41223.42,41439.32,8729.815606,364029177.3365308,164654.0,4555.821266,189995776.41875094,0.0
2021-05-20 15:00:00,219.06,224.8,211.2,214.93,147180.85597,2021-05-20 15:59:59.999,32049358.9433953,38311.0,73735.53115,16064579.2641766,0.0,2894.28,2956.89,2859.15,2903.99,82309.47958,239826413.0601596,132679.0,38389.61904,111889932.0734613,0.0,41436.5,41999.0,40891.91,41432.88,6269.398347,260651927.76881716,143803.0,3012.935638,125299012.09315914,0.0
2021-05-20 16:00:00,214.93,215.51,197.71,206.31,348550.62854,2021-05-20 16:59:59.999,71659527.0439643,76258.0,166880.68324,34342292.1309184,0.0,2903.97,2905.7,2581.0,2700.5,261257.97582,707861968.4039237,363208.0,138089.26781,374405407.8792244,0.0,41432.88,41450.0,38110.0,39311.8,19028.564893,752470655.1730969,335066.0,8639.945354,341725458.987064,0.0
2021-05-20 17:00:00,206.28,210.45,201.98,209.19,153563.16927,2021-05-20 17:59:59.999,31731175.9030357,39027.0,75261.3997,15549615.8817552,0.0,2700.47,2778.99,2640.0,2758.33,97770.71499,265950325.2280605,189270.0,49376.14144,134352787.8854628,0.0,39311.8,40249.0,38720.0,39785.36,7636.994685,301348964.2435815,166401.0,3698.905426,146036315.04330987,0.0
2021-05-20 18:00:00,209.31,210.91,205.65,209.28,84828.93286,2021-05-20 18:59:59.999,17700656.8574674,20860.0,42586.35827,8888876.6202768,0.0,2758.5,2810.0,2715.0,2781.3,73492.71086,203239347.7084265,137257.0,35970.01853,99426934.2006536,0.0,39784.97,40018.62,39220.0,39811.84,4978.062138,197426013.91067892,109243.0,2394.514889,95005023.96931233,0.0
2021-05-20 19:00:00,209.33,212.09,206.38,209.86,57909.69877,2021-05-20 19:59:59.999,12152944.7013875,17316.0,29292.74844,6148493.9908991,0.0,2781.3,2819.86,2748.09,2782.41,57802.55956,161272361.005399,100052.0,29621.94607,82647748.835572,0.0,39808.32,40448.23,39532.82,40116.04,4563.597908,182616032.40072086,127914.0,2273.645572,91007725.06508282,0.0
2021-05-20 20:00:00,209.82,213.6,207.01,207.48,74383.34944,2021-05-20 20:59:59.999,15630116.172288,21845.0,41992.24433,8821979.7559284,0.0,2782.81,2832.0,2742.91,2759.38,57400.68481,160270569.2171917,108714.0,28213.56153,78756039.225589,0.0,40116.04,40635.0,39638.27,39992.87,4115.183527,165472490.41426817,140772.0,1965.28458,79008830.32478702,0.0
2021-05-20 21:00:00,207.34,213.0,205.58,212.4,50643.22848,2021-05-20 21:59:59.999,10637436.849196,16082.0,31150.59678,6552989.4367758,0.0,2759.39,2838.51,2724.32,2836.06,32715.36889,91501697.8854848,68373.0,15622.86065,43694441.3510449,0.0,39992.88,40829.61,39698.43,40688.48,2713.915902,109676750.64392105,108789.0,1336.544158,54014253.61779358,0.0
2021-05-20 22:00:00,212.35,215.27,203.71,212.76,102791.45703,2021-05-20 22:59:59.999,21505787.8940105,28987.0,54007.27135,11297144.24869,0.0,2836.39,2861.84,2689.0,2841.81,60632.26221,168815129.7289432,112556.0,29396.89597,81834313.1752022,0.0,40686.18,41900.0,39383.52,41451.73,6423.191365,260438184.15281367,154027.0,3542.51624,143515205.12375966,0.0
2021-05-20 23:00:00,212.76,214.57,207.97,210.74,107163.51207,2021-05-20 23:59:59.999,22620112.596392,25261.0,52982.39351,11186934.0037379,0.0,2841.15,2859.66,2739.0,2768.62,86328.06149,240144069.1723419,140615.0,36613.05698,101903601.0134869,0.0,41452.56,41727.27,40247.48,40526.64,4815.429281,196905781.9713358,155770.0,2146.526649,87804277.37324439,0.0
2021-05-21 00:00:00,210.66,219.12,210.32,217.53,122457.03305,2021-05-21 00:59:59.999,26373752.0403741,33872.0,64059.9019,13799996.2443905,0.0,2767.87,2926.97,2760.95,2903.92,82591.43149,235863545.4220852,152402.0,42823.63305,122275558.9961257,0.0,40525.39,42200.0,40470.23,41725.59,6509.397921,269291869.32416844,171215.0,3436.123656,142228123.54099706,0.0
2021-05-21 01:00:00,217.63,218.19,214.97,216.9,75515.15344,2021-05-21 01:59:59.999,16330980.502411,22837.0,36959.86428,7994732.7806714,0.0,2903.92,2938.54,2877.47,2896.62,52754.43862,153099166.5831122,104409.0,26566.46337,77103874.1248021,0.0,41725.59,41821.63,41248.12,41429.68,3435.134195,142890174.45818186,109538.0,1526.105207,63477988.85636945,0.0
2021-05-21 02:00:00,216.87,216.87,210.91,211.29,70831.47217,2021-05-21 02:59:59.999,15108415.7114771,23852.0,39136.40364,8347372.8692275,0.0,2896.78,2897.18,2834.37,2855.13,48777.88106,139657717.2365344,107322.0,25088.1638,71830742.6601614,0.0,41427.61,41623.86,41039.38,41248.33,3209.984459,132515885.01593623,74191.0,1460.717037,60299515.06883954,0.0
2021-05-21 03:00:00,211.34,211.42,206.64,207.91,72036.91929,2021-05-21 03:59:59.999,15024117.1661394,24645.0,34595.29867,7217026.7224583,0.0,2855.13,2855.13,2771.82,2790.86,57708.01464,162044969.554227,112050.0,27668.27498,77692370.4948284,0.0,41247.42,41266.07,40408.84,40666.91,3734.225381,152410310.28183433,116516.0,1747.939762,71356955.57926735,0.0
2021-05-21 04:00:00,207.96,208.0,201.46,204.46,84533.35218,2021-05-21 04:59:59.999,17314267.0339227,26410.0,41586.40999,8517649.2961204,0.0,2790.86,2807.0,2740.04,2779.68,85326.21882,236355893.8213454,104177.0,41156.73913,114034685.2317778,0.0,40662.0,40715.11,39672.01,39943.65,5317.76468,213574191.2865466,123302.0,2526.045859,101438703.55837478,0.0
2021-05-21 05:00:00,204.5,206.66,201.57,202.25,71591.64773,2021-05-21 05:59:59.999,14598779.8135526,21847.0,36402.05614,7425085.5059794,0.0,2779.4,2806.12,2729.01,2752.36,53910.96894,148980147.643384,101582.0,26758.38007,73922361.8718932,0.0,39943.66,40296.68,39587.06,39846.48,3714.020245,148378008.07748383,86048.0,1681.253103,67169902.38750637,0.0
2021-05-21 06:00:00,202.29,207.17,199.13,206.22,90552.08508,2021-05-21 06:59:59.999,18373854.5013315,27360.0,42841.15733,8696812.367477,0.0,2752.37,2778.93,2701.48,2765.01,67375.27983,184271098.7626178,109239.0,35801.6186,98000149.8096944,0.0,39846.48,40800.0,39222.0,40564.85,5987.785551,238116764.81954953,117178.0,2851.92677,113378229.93722908,0.0
2021-05-21 07:00:00,206.21,206.99,200.84,201.88,61177.01237,2021-05-21 07:59:59.999,12436726.7393092,18720.0,28830.90547,5861673.0511875,0.0,2765.01,2770.69,2679.79,2686.96,66286.75493,179945589.5155664,97881.0,32693.24306,88754249.1569397,0.0,40566.03,40650.0,39482.5,39842.57,4149.502118,165296139.0628377,100484.0,1782.640413,71019067.74006735,0.0
2021-05-21 08:00:00,202.01,204.14,197.93,202.86,81995.8188,2021-05-21 08:59:59.999,16520068.7766608,25590.0,43145.23652,8693265.6029141,0.0,2687.44,2706.66,2619.0,2703.22,93743.59764,250930854.7165819,147389.0,43989.8549,117806103.251178,0.0,39842.58,40363.27,39277.0,40024.22,6230.216204,248235070.85021096,126900.0,2714.364198,108199674.27784939,0.0
2021-05-21 09:00:00,202.84,208.29,202.8,206.37,64095.29119,2021-05-21 09:59:59.999,13193788.1240179,19345.0,30818.81527,6342650.7591782,0.0,2703.22,2783.21,2701.0,2762.14,59946.50906,164527748.2006886,89004.0,31228.20662,85692162.2092418,0.0,40021.32,41194.18,40019.76,40876.67,5865.003849,238171441.96248332,124586.0,2660.701875,108056090.34928559,0.0
2021-05-21 10:00:00,206.37,207.89,204.57,204.83,47501.6152,2021-05-21 10:59:59.999,9791967.22859,15525.0,23633.24948,4872033.8383604,0.0,2762.14,2768.75,2680.99,2690.59,54928.33476,150173003.5774489,101756.0,26989.48482,73806655.0530212,0.0,40876.68,41199.99,40575.64,40738.21,4982.973,203737395.6667957,97165.0,2193.586198,89722523.92987604,0.0
2021-05-21 11:00:00,204.76,207.0,201.45,206.65,63490.51916,2021-05-21 11:59:59.999,12917428.1891232,18550.0,38380.1719,7804160.520909,0.0,2690.59,2718.53,2651.9,2712.37,66195.47736,177298926.5080003,102624.0,34874.99131,93392013.6125851,0.0,40738.21,41230.67,40237.42,41124.29,4499.837691,182600891.13651,91213.0,2335.085849,94779351.06929034,0.0
2021-05-21 12:00:00,206.64,209.24,201.98,202.29,63361.95824,2021-05-21 12:59:59.999,13050188.7415762,20347.0,30805.36182,6347684.727001,0.0,2712.37,2738.02,2639.47,2649.65,64826.63213,174525004.710718,105001.0,30009.93693,80795247.2947781,0.0,41124.3,41577.0,40470.07,40508.0,5801.891791,237974697.11125544,116417.0,2786.793069,114393925.48734704,0.0
2021-05-21 13:00:00,202.21,207.74,200.67,207.03,50266.20477,2021-05-21 13:59:59.999,10295987.6078572,18293.0,26399.49983,5405033.1820508,0.0,2649.65,2732.65,2633.48,2723.95,53687.70752,144476620.780502,78933.0,27689.17491,74523110.7947713,0.0,40508.01,41299.86,40269.0,41112.03,3608.924532,147670655.45389146,82703.0,1764.494658,72186885.47608982,0.0
2021-05-21 14:00:00,207.03,208.6,177.0,185.73,484452.79337,2021-05-21 14:59:59.999,91267064.2746075,118525.0,234868.81527,44232003.4197441,0.0,2723.95,2763.09,2378.0,2520.48,357639.29802,903024198.8390037,437599.0,165931.10777,419323854.154727,0.0,41112.03,41789.4,36600.0,37837.27,32595.276331,1250882884.0409548,571162.0,14643.381179,562909213.5830487,0.0
2021-05-21 15:00:00,185.74,189.5,177.02,178.78,293641.65948,2021-05-21 15:59:59.999,54070320.477701,68336.0,145054.79303,26725951.6909037,0.0,2520.48,2579.0,2398.0,2420.69,254039.83557,633747385.9042501,277538.0,126577.70823,316047053.5213934,0.0,37835.04,38300.0,36444.44,36794.57,18927.498405,709607192.7499933,314370.0,9136.86557,342657233.13189876,0.0
2021-05-21 16:00:00,178.87,187.36,173.0,181.55,230678.14805,2021-05-21 16:59:59.999,41819464.3189311,59618.0,114524.48602,20776855.416704,0.0,2420.39,2518.86,2354.36,2450.93,218621.51746,535590743.2846288,253521.0,110000.48335,269550945.8513196,0.0,36803.28,37825.75,36100.0,37033.57,14854.153551,550012202.5002384,280713.0,6966.004322,258005054.4021699,0.0
2021-05-21 17:00:00,181.55,184.89,178.22,184.24,107944.72857,2021-05-21 17:59:59.999,19597962.1561578,26609.0,54391.70409,9878943.7550341,0.0,2450.67,2502.02,2423.67,2491.71,125064.20625,307851352.6855397,134712.0,60994.67673,150172172.1020681,0.0,37031.7,37384.49,36619.34,37341.74,8400.56227,311034909.081451,140909.0,4173.115075,154576599.25723836,0.0
2021-05-21 18:00:00,184.31,184.31,176.51,182.78,80734.1209,2021-05-21 18:59:59.999,14562713.0152572,21628.0,40908.54676,7378218.748189,0.0,2491.71,2491.72,2380.0,2475.0,98734.04531,240551622.0989218,122431.0,47910.39977,116702044.3874163,0.0,37341.8,37391.15,36346.8,37159.65,6770.644808,249743884.6606853,122464.0,3237.426853,119377388.46442494,0.0
2021-05-21 19:00:00,182.84,182.93,172.25,174.65,150241.15891,2021-05-21 19:59:59.999,26443962.916402,36570.0,72538.88832,12764962.9306,0.0,2475.66,2476.67,2306.0,2349.5,159946.58287,381036876.8884535,186514.0,80017.50459,190435561.8804217,0.0,37159.65,37169.87,35501.01,36062.12,11153.109966,402964563.9507787,190869.0,4887.535964,176647982.6893847,0.0
2021-05-21 20:00:00,174.68,176.1,167.12,168.61,139792.21671,2021-05-21 20:59:59.999,23946706.6919444,37381.0,65310.11836,11185585.8517734,0.0,2349.95,2374.8,2237.0,2247.91,172435.57816,396023703.6484376,204167.0,83217.93683,191129484.2713625,0.0,36062.13,36332.82,35150.0,35195.24,9165.465787,327179350.758568,193835.0,4311.47126,153943639.06424448,0.0
2021-05-21 21:00:00,168.37,176.85,156.56,176.05,217381.00306,2021-05-21 21:59:59.999,36262483.2086537,50324.0,108576.61676,18134814.7439648,0.0,2247.91,2394.5,2101.0,2389.96,235790.51507,529063581.7985714,284045.0,114381.67987,256869035.4762426,0.0,35212.52,36691.0,33488.0,36588.77,18870.033763,664727325.9717301,342655.0,8298.572817,292883952.79641455,0.0
2021-05-21 22:00:00,175.95,180.0,172.44,175.36,157176.6125,2021-05-21 22:59:59.999,27643980.0785636,34665.0,82667.48579,14545247.2454777,0.0,2388.38,2436.76,2331.23,2379.95,118859.73867,282675237.5678891,150616.0,59506.93385,141495919.6211453,0.0,36592.48,37337.41,36000.0,36663.99,8385.285503,306559033.17728466,174202.0,3919.877536,143334642.89699626,0.0
2021-05-21 23:00:00,175.3,181.34,173.4,179.97,117371.27169,2021-05-21 23:59:59.999,20952557.7057315,30233.0,56609.8463,10103834.2125549,0.0,2379.68,2434.36,2350.0,2430.98,77841.37096,186986139.0926209,111252.0,38288.63132,91994466.3368158,0.0,36664.0,37447.0,36300.0,37252.01,5932.196257,219771768.87475917,124701.0,2960.403179,109706743.24344043,0.0
2021-05-22 00:00:00,179.97,183.05,175.25,181.31,88058.59705,2021-05-22 00:59:59.999,15790534.7613276,23235.0,45964.7837,8249604.6076095,0.0,2430.98,2466.5,2381.75,2447.6,70723.254,170976185.5310715,99636.0,35758.8472,86458281.2978682,0.0,37263.35,37741.92,36877.0,37654.31,5150.910109,192036871.88907048,128610.0,2596.241013,96826548.89779568,0.0
2021-05-22 01:00:00,181.32,182.25,178.23,179.13,62951.41354,2021-05-22 01:59:59.999,11351541.4097468,16832.0,32010.90593,5770179.7660358,0.0,2447.62,2484.02,2410.0,2446.21,59088.84976,144688808.4030663,83131.0,26034.80806,63741149.1173996,0.0,37652.42,37987.63,37200.0,37620.76,4908.65525,184903880.50025916,83910.0,2491.838071,93889131.39124168,0.0
2021-05-22 02:00:00,179.1,184.44,178.24,179.42,63029.84362,2021-05-22 02:59:59.999,11455905.5595082,17892.0,30883.77519,5610985.1756825,0.0,2446.18,2485.0,2377.36,2392.42,70591.64512,171774028.9222455,87523.0,33406.72121,81280659.5473791,0.0,37620.75,38100.0,37139.91,37382.96,5044.531754,189873491.727679,93208.0,2483.731421,93491975.48098078,0.0
2021-05-22 03:00:00,179.43,182.45,175.25,178.61,79570.11846,2021-05-22 03:59:59.999,14162758.2434733,21793.0,39117.95886,6964900.9744426,0.0,2392.43,2416.76,2305.32,2329.99,88046.18511,207061139.0085936,114948.0,43335.59315,101956070.7099724,0.0,37382.97,37716.14,36517.03,36951.85,8142.79395,301066254.5583277,132011.0,4393.889492,162447536.13757747,0.0
2021-05-22 04:00:00,178.67,180.72,165.8,169.32,150403.53417,2021-05-22 04:59:59.999,25973005.299136,34338.0,74684.7387,12901124.3974238,0.0,2329.54,2351.45,2212.18,2266.77,116255.0034,265455534.2450554,144056.0,55182.58139,125936525.3436213,0.0,36947.31,37219.45,35875.11,36304.18,7326.519005,267565326.7482738,135099.0,3430.077316,125235500.42252389,0.0
2021-05-22 05:00:00,169.34,170.94,161.61,168.39,189420.61188,2021-05-22 05:59:59.999,31557225.2655124,40642.0,97563.52519,16259686.1132323,0.0,2267.17,2291.64,2145.0,2233.14,146656.31338,324061883.3837506,191291.0,75054.36155,165881900.8754623,0.0,36304.19,36713.09,35200.62,36376.25,7511.587748,269966548.0219486,160741.0,3739.61814,134431712.80320048,0.0
2021-05-22 06:00:00,168.35,169.15,162.53,168.76,128110.91914,2021-05-22 06:59:59.999,21317315.0161863,26896.0,68982.75674,11483405.022211,0.0,2232.96,2257.33,2170.09,2249.99,95269.04403,210793962.6246321,129525.0,47267.44805,104577434.5432654,0.0,36376.26,36510.23,35500.0,36412.47,5196.141282,187152487.99817148,113491.0,2637.562406,94990258.04724216,0.0
2021-05-22 07:00:00,168.72,169.14,163.47,167.68,86189.24742,2021-05-22 07:59:59.999,14372828.9827924,20263.0,43022.09675,7172936.4214902,0.0,2249.99,2259.88,2185.33,2248.57,65189.30894,144920993.0220488,96130.0,32577.62274,72392650.4418288,0.0,36412.47,36496.13,35596.1,36269.28,5621.43452,202860113.94469735,107903.0,2989.910169,107923662.55977201,0.0
2021-05-22 08:00:00,167.58,175.36,167.55,172.66,102273.44318,2021-05-22 08:59:59.999,17555114.2049257,25523.0,51480.31267,8837214.9764018,0.0,2248.56,2372.97,2246.56,2346.69,82535.19608,192112045.0710376,127423.0,37970.48093,88318751.2467726,0.0,36266.36,37120.19,36258.96,36805.61,5836.598437,214263890.68708783,111523.0,2711.449586,99550553.2884209,0.0
2021-05-22 09:00:00,172.7,176.0,170.23,174.23,82225.196,2021-05-22 09:59:59.999,14257077.8405855,20833.0,41117.00671,7123247.001057,0.0,2346.69,2387.75,2278.94,2362.04,76230.20007,178410394.9919116,117604.0,37982.87041,88864998.5872996,0.0,36805.61,37452.61,36490.97,37173.8,4695.674568,173903668.21922278,113201.0,2235.153123,82790693.48023286,0.0
2021-05-22 10:00:00,174.21,180.44,171.82,179.32,102713.82929,2021-05-22 10:59:59.999,18129751.3479853,25996.0,54840.76004,9691937.6397584,0.0,2363.07,2478.0,2312.5,2463.32,95557.05098,229331787.8308228,146221.0,51413.72655,123458954.2077572,0.0,37174.99,38827.52,36835.0,38337.98,9274.763667,350992503.7944697,177330.0,5221.751863,197734295.75490215,0.0
2021-05-22 11:00:00,179.37,180.11,175.69,179.02,52817.26979,2021-05-22 11:59:59.999,9388747.9291719,14424.0,22615.98354,4023986.1883402,0.0,2462.71,2475.0,2392.89,2415.54,61090.60092,148350125.7917564,96382.0,29367.85035,71322666.2853037,0.0,38337.98,38500.0,37555.0,38157.76,4802.465858,183042239.98897624,104305.0,2267.171786,86447409.955407,0.0
2021-05-22 12:00:00,179.06,182.48,177.12,178.11,90308.09506,2021-05-22 12:59:59.999,16254357.2718755,23344.0,44089.67019,7942439.8113434,0.0,2415.29,2453.94,2376.03,2391.43,66509.81194,160734282.210727,100244.0,31631.82913,76458736.9946685,0.0,38157.75,38729.19,37725.74,38151.81,5202.741208,199329515.81052223,145622.0,2463.702792,94402081.84359889,0.0
2021-05-22 13:00:00,178.11,184.15,177.75,181.88,73860.88776,2021-05-22 13:59:59.999,13444466.8791562,21616.0,36237.72982,6598870.5552788,0.0,2391.42,2483.3,2380.46,2437.66,64693.80437,157749827.4911335,119143.0,34101.26011,83198455.3146089,0.0,38151.8,38829.0,37965.36,38310.57,5022.742016,193106737.98585457,100156.0,2504.682359,96322536.96285708,0.0
2021-05-22 14:00:00,181.86,183.66,175.76,178.62,99187.2421,2021-05-22 14:59:59.999,17735513.873699,26175.0,52280.55072,9340396.5643753,0.0,2437.66,2453.46,2325.0,2362.17,76685.31198,182663406.2624139,118197.0,35349.63032,84211905.0365817,0.0,38310.57,38538.18,37383.59,37808.48,6099.168286,231202840.06956124,136342.0,2918.527482,110640840.71621555,0.0
2021-05-22 15:00:00,178.61,183.06,174.0,180.66,98161.0783,2021-05-22 15:59:59.999,17555183.0873322,25898.0,47837.0761,8554002.1047933,0.0,2362.17,2397.46,2290.32,2367.21,77438.24938,181087801.507464,116818.0,36668.29303,85838011.2359245,0.0,37808.49,38721.75,37000.0,38162.4,6724.446517,254162630.11416012,148655.0,3460.891374,130820803.15022051,0.0
2021-05-22 16:00:00,180.69,182.75,177.15,178.01,70929.00661,2021-05-22 16:59:59.999,12768695.1544886,21213.0,35539.48996,6398686.7201049,0.0,2367.21,2397.0,2322.91,2352.57,55868.07148,131880689.364017,92265.0,27386.57662,64658269.3371742,0.0,38161.92,38491.52,37563.49,38147.74,5000.276738,190456728.05525893,109554.0,2347.603709,89442633.46002308,0.0
2021-05-22 17:00:00,178.1,180.06,171.48,172.92,77099.14741,2021-05-22 17:59:59.999,13472254.1308283,18903.0,35438.38072,6192815.5521551,0.0,2353.19,2371.06,2265.45,2286.21,63585.14171,147094495.057478,99837.0,31236.3606,72254250.311681,0.0,38154.08,38600.0,37788.88,37968.1,4104.216574,156613161.64122143,127174.0,2077.171918,79295609.64591633,0.0
2021-05-22 18:00:00,172.86,173.57,170.55,173.29,44764.59889,2021-05-22 18:59:59.999,7710365.3700326,12153.0,21392.46431,3684451.6899259,0.0,2286.1,2302.85,2266.09,2294.64,44333.46128,101292790.9322157,70442.0,20698.14361,47296975.933518,0.0,37972.55,38121.04,37300.0,37646.26,4313.064888,162528624.60648456,88381.0,2085.947435,78608253.40928593,0.0
2021-05-22 19:00:00,173.25,174.71,168.39,169.09,48920.91997,2021-05-22 19:59:59.999,8402479.2150324,13322.0,22453.91931,3857308.0045046,0.0,2294.64,2326.39,2251.16,2255.05,49699.03937,114040390.0315045,78458.0,22593.40613,51848781.2285611,0.0,37647.3,37988.0,37158.14,37286.65,3492.457171,131459106.87372713,83043.0,1625.684489,61186181.85412239,0.0
